Tipo Titulo,Data Vencimento,Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha,Prazo_anos
Tesouro IPCA+,2035-05-15,2019-06-10,"3,93","4,05","1750,69","1718,91","1718,57",15.928815879534566
Tesouro IPCA+,2045-05-15,2019-06-10,"3,93","4,05","1191,97","1156,94","1156,71",25.930184804928132
Tesouro IPCA+,2024-08-15,2019-06-11,"3,38","3,50","2719,52","2703,28","2702,80",5.1800136892539355
Tesouro IPCA+,2035-05-15,2019-06-11,"3,90","4,02","1759,08","1727,14","1726,80",15.926078028747433
Tesouro IPCA+,2045-05-15,2019-06-11,"3,90","4,02","1201,13","1165,83","1165,59",25.927446954141
Tesouro IPCA+,2024-08-15,2019-06-12,"3,34","3,46","2725,43","2709,16","2708,68",5.177275838466803
Tesouro IPCA+,2035-05-15,2019-06-12,"3,89","4,01","1762,11","1730,12","1729,78",15.9233401779603
Tesouro IPCA+,2045-05-15,2019-06-12,"3,89","4,01","1204,35","1168,96","1168,73",25.924709103353866
Tesouro IPCA+,2024-08-15,2019-06-13,"3,38","3,50","2720,47","2704,25","2703,77",5.174537987679671
Tesouro IPCA+,2035-05-15,2019-06-13,"3,90","4,02","1759,76","1727,83","1727,48",15.92060232717317
Tesouro IPCA+,2045-05-15,2019-06-13,"3,90","4,02","1201,59","1166,29","1166,06",25.921971252566735
Tesouro IPCA+,2024-08-15,2019-06-14,"3,39","3,51","2719,61","2703,41","2702,90",5.171800136892539
Tesouro IPCA+,2035-05-15,2019-06-14,"3,91","4,03","1757,42","1725,55","1725,19",15.917864476386036
Tesouro IPCA+,2045-05-15,2019-06-14,"3,91","4,03","1198,85","1163,63","1163,40",25.919233401779604
Tesouro IPCA+,2024-08-15,2019-06-17,"3,36","3,48","2724,04","2707,82","2707,44",5.163586584531143
Tesouro IPCA+,2035-05-15,2019-06-17,"3,89","4,01","1763,07","1731,09","1730,82",15.90965092402464
Tesouro IPCA+,2045-05-15,2019-06-17,"3,89","4,01","1205,02","1169,61","1169,43",25.911019849418206
Tesouro IPCA+,2024-08-15,2019-06-18,"3,27","3,39","2736,64","2720,34","2719,97",5.160848733744011
Tesouro IPCA+,2035-05-15,2019-06-18,"3,82","3,94","1782,29","1749,95","1749,67",15.906913073237508
Tesouro IPCA+,2045-05-15,2019-06-18,"3,82","3,94","1226,36","1190,32","1190,13",25.908281998631075
Tesouro IPCA+,2024-08-15,2019-06-19,"3,35","3,47","2726,14","2709,93","2709,54",5.158110882956879
Tesouro IPCA+,2035-05-15,2019-06-19,"3,89","4,01","1763,63","1731,65","1731,37",15.904175222450377
Tesouro IPCA+,2045-05-15,2019-06-19,"3,89","4,01","1205,39","1169,99","1169,80",25.905544147843944
Tesouro IPCA+,2024-08-15,2019-06-21,"3,20","3,32","2746,93","2730,59","2730,20",5.152635181382615
Tesouro IPCA+,2035-05-15,2019-06-21,"3,77","3,89","1796,51","1763,91","1763,63",15.898699520876113
Tesouro IPCA+,2045-05-15,2019-06-21,"3,77","3,89","1242,10","1205,59","1205,39",25.900068446269678
Tesouro IPCA+,2024-08-15,2019-06-24,"3,12","3,24","2758,24","2741,83","2741,47",5.144421629021219
Tesouro IPCA+,2035-05-15,2019-06-24,"3,77","3,89","1796,78","1764,18","1763,91",15.890485968514716
Tesouro IPCA+,2045-05-15,2019-06-24,"3,77","3,89","1242,29","1205,77","1205,59",25.89185489390828
Tesouro IPCA+,2024-08-15,2019-06-25,"3,12","3,24","2758,58","2742,18","2741,83",5.1416837782340865
Tesouro IPCA+,2035-05-15,2019-06-25,"3,76","3,88","1799,79","1767,15","1766,88",15.887748117727584
Tesouro IPCA+,2045-05-15,2019-06-25,"3,76","3,88","1245,57","1208,96","1208,77",25.88911704312115
Tesouro IPCA+,2024-08-15,2019-06-26,"3,17","3,29","2751,65","2735,30","2734,98",5.138945927446954
Tesouro IPCA+,2035-05-15,2019-06-26,"3,73","3,85","1808,03","1775,24","1774,99",15.885010266940451
Tesouro IPCA+,2045-05-15,2019-06-26,"3,73","3,85","1254,88","1218,00","1217,83",25.88637919233402
Tesouro IPCA+,2024-08-15,2019-06-27,"3,19","3,31","2749,23","2732,92","2732,59",5.136208076659822
Tesouro IPCA+,2035-05-15,2019-06-27,"3,72","3,84","1811,04","1778,19","1777,95",15.88227241615332
Tesouro IPCA+,2045-05-15,2019-06-27,"3,72","3,84","1258,18","1221,20","1221,03",25.883641341546884
Tesouro IPCA+,2024-08-15,2019-06-28,"3,09","3,21","2763,16","2746,76","2746,50",5.13347022587269
Tesouro IPCA+,2035-05-15,2019-06-28,"3,62","3,74","1839,11","1805,73","1805,52",15.879534565366187
Tesouro IPCA+,2045-05-15,2019-06-28,"3,62","3,74","1290,03","1252,08","1251,94",25.880903490759753
Tesouro IPCA+,2024-08-15,2019-07-01,"3,02","3,14","2773,07","2756,62","2756,31",5.125256673511293
Tesouro IPCA+,2035-05-15,2019-07-01,"3,55","3,67","1859,12","1825,37","1825,12",15.871321013004792
Tesouro IPCA+,2045-05-15,2019-07-01,"3,55","3,67","1312,89","1274,24","1274,08",25.872689938398356
Tesouro IPCA+,2024-08-15,2019-07-02,"3,04","3,16","2770,63","2754,20","2753,89",5.122518822724161
Tesouro IPCA+,2035-05-15,2019-07-02,"3,56","3,68","1856,53","1822,83","1822,58",15.868583162217659
Tesouro IPCA+,2045-05-15,2019-07-02,"3,56","3,68","1309,79","1271,25","1271,08",25.869952087611225
Tesouro IPCA+,2024-08-15,2019-07-03,"3,12","3,24","2759,98","2743,64","2743,32",5.119780971937029
Tesouro IPCA+,2035-05-15,2019-07-03,"3,64","3,76","1834,23","1800,97","1800,72",15.865845311430528
Tesouro IPCA+,2045-05-15,2019-07-03,"3,64","3,76","1284,13","1246,38","1246,21",25.867214236824093
Tesouro IPCA+,2024-08-15,2019-07-04,"3,02","3,14","2773,97","2757,56","2757,24",5.117043121149897
Tesouro IPCA+,2035-05-15,2019-07-04,"3,58","3,70","1851,34","1817,76","1817,52",15.863107460643395
Tesouro IPCA+,2045-05-15,2019-07-04,"3,58","3,70","1303,62","1265,28","1265,11",25.864476386036962
Tesouro IPCA+,2024-08-15,2019-07-05,"3,01","3,13","2775,59","2759,17","2758,92",5.114305270362765
Tesouro IPCA+,2035-05-15,2019-07-05,"3,65","3,77","1831,88","1798,68","1798,47",15.860369609856264
Tesouro IPCA+,2045-05-15,2019-07-05,"3,65","3,77","1281,25","1243,60","1243,46",25.861738535249827
Tesouro IPCA+,2024-08-15,2019-07-08,"2,96","3,08","2783,05","2766,61","2766,00",5.106091718001369
Tesouro IPCA+,2035-05-15,2019-07-08,"3,61","3,73","1843,57","1810,17","1809,68",15.852156057494867
Tesouro IPCA+,2045-05-15,2019-07-08,"3,61","3,73","1294,41","1256,36","1256,02",25.853524982888434
Tesouro IPCA+,2024-08-15,2019-07-09,"2,93","3,05","2787,18","2770,71","2770,41",5.103353867214237
Tesouro IPCA+,2035-05-15,2019-07-09,"3,62","3,74","1840,76","1807,41","1807,17",15.849418206707734
Tesouro IPCA+,2045-05-15,2019-07-09,"3,62","3,74","1291,19","1253,25","1253,08",25.8507871321013
Tesouro IPCA+,2024-08-15,2019-07-10,"2,89","3,01","2793,96","2777,45","2777,11",5.100616016427105
Tesouro IPCA+,2035-05-15,2019-07-10,"3,59","3,71","1850,08","1816,56","1816,30",15.846680355920602
Tesouro IPCA+,2045-05-15,2019-07-10,"3,59","3,71","1301,48","1263,23","1263,04",25.848049281314168
Tesouro IPCA+,2024-08-15,2019-07-11,"2,82","2,94","2803,96","2787,39","2787,07",5.0978781656399725
Tesouro IPCA+,2035-05-15,2019-07-11,"3,59","3,71","1850,35","1816,83","1816,56",15.84394250513347
Tesouro IPCA+,2045-05-15,2019-07-11,"3,59","3,71","1301,67","1263,42","1263,23",25.845311430527037
Tesouro IPCA+,2024-08-15,2019-07-12,"2,80","2,92","2807,06","2790,49","2790,15",5.0951403148528405
Tesouro IPCA+,2035-05-15,2019-07-12,"3,59","3,71","1850,62","1817,11","1816,83",15.841204654346338
Tesouro IPCA+,2045-05-15,2019-07-12,"3,59","3,71","1301,86","1263,61","1263,42",25.842573579739906
Tesouro IPCA+,2024-08-15,2019-07-15,"2,78","2,90","2810,35","2793,77","2793,25",5.086926762491444
Tesouro IPCA+,2035-05-15,2019-07-15,"3,61","3,73","1845,39","1811,99","1811,59",15.832991101984941
Tesouro IPCA+,2045-05-15,2019-07-15,"3,61","3,73","1295,69","1257,63","1257,35",25.83436002737851
Tesouro IPCA+,2024-08-15,2019-07-16,"2,79","2,91","2809,48","2792,92","2792,40",5.084188911704312
Tesouro IPCA+,2035-05-15,2019-07-16,"3,63","3,75","1840,18","1806,88","1806,48",15.83025325119781
Tesouro IPCA+,2045-05-15,2019-07-16,"3,63","3,75","1289,54","1251,67","1251,40",25.831622176591377
Tesouro IPCA+,2024-08-15,2019-07-17,"2,84","2,96","2803,08","2786,58","2786,05",5.08145106091718
Tesouro IPCA+,2035-05-15,2019-07-17,"3,67","3,79","1829,40","1796,32","1795,92",15.827515400410677
Tesouro IPCA+,2045-05-15,2019-07-17,"3,67","3,79","1277,06","1239,59","1239,31",25.828884325804243
Tesouro IPCA+,2024-08-15,2019-07-18,"2,88","3,00","2798,09","2781,64","2781,11",5.078713210130048
Tesouro IPCA+,2035-05-15,2019-07-18,"3,68","3,80","1827,02","1793,99","1793,59",15.824777549623546
Tesouro IPCA+,2045-05-15,2019-07-18,"3,68","3,80","1274,17","1236,79","1236,52",25.82614647501711
Tesouro IPCA+,2024-08-15,2019-07-19,"2,87","2,99","2800,41","2783,95","2783,01",5.075975359342916
Tesouro IPCA+,2035-05-15,2019-07-19,"3,70","3,82","1822,14","1789,22","1788,55",15.822039698836413
Tesouro IPCA+,2045-05-15,2019-07-19,"3,70","3,82","1268,33","1231,13","1230,67",25.82340862422998
Tesouro IPCA+,2024-08-15,2019-07-22,"2,87","2,99","2800,93","2784,48","2783,95",5.06776180698152
Tesouro IPCA+,2035-05-15,2019-07-22,"3,68","3,80","1828,08","1795,05","1794,66",15.813826146475018
Tesouro IPCA+,2045-05-15,2019-07-22,"3,68","3,80","1274,92","1237,52","1237,25",25.815195071868583
Tesouro IPCA+,2024-08-15,2019-07-23,"2,84","2,96","2805,58","2789,11","2788,58",5.065023956194388
Tesouro IPCA+,2035-05-15,2019-07-23,"3,64","3,76","1839,63","1806,39","1806,00",15.811088295687885
Tesouro IPCA+,2045-05-15,2019-07-23,"3,64","3,76","1287,92","1250,14","1249,86",25.812457221081452
Tesouro IPCA+,2024-08-15,2019-07-24,"2,82","2,94","2808,76","2792,29","2791,77",5.062286105407256
Tesouro IPCA+,2035-05-15,2019-07-24,"3,60","3,72","1851,20","1817,74","1817,35",15.808350444900753
Tesouro IPCA+,2045-05-15,2019-07-24,"3,60","3,72","1301,01","1262,84","1262,56",25.809719370294317
Tesouro IPCA+,2024-08-15,2019-07-25,"2,82","2,94","2809,27","2792,81","2792,29",5.059548254620124
Tesouro IPCA+,2035-05-15,2019-07-25,"3,57","3,69","1860,05","1826,44","1826,04",15.80561259411362
Tesouro IPCA+,2045-05-15,2019-07-25,"3,57","3,69","1311,02","1272,54","1272,27",25.806981519507186
Tesouro IPCA+,2024-08-15,2019-07-26,"2,88","3,00","2801,93","2785,53","2784,62",5.0568104038329915
Tesouro IPCA+,2035-05-15,2019-07-26,"3,62","3,74","1846,62","1813,27","1812,62",15.80287474332649
Tesouro IPCA+,2045-05-15,2019-07-26,"3,62","3,74","1295,30","1257,31","1256,86",25.804243668720055
Tesouro IPCA+,2024-08-15,2019-07-29,"2,88","3,00","2802,45","2786,06","2785,53",5.048596851471594
Tesouro IPCA+,2035-05-15,2019-07-29,"3,58","3,70","1858,27","1824,71","1824,32",15.794661190965092
Tesouro IPCA+,2045-05-15,2019-07-29,"3,58","3,70","1308,50","1270,12","1269,84",25.796030116358658
Tesouro IPCA+,2024-08-15,2019-07-30,"2,89","3,01","2801,59","2785,22","2784,70",5.045859000684462
Tesouro IPCA+,2035-05-15,2019-07-30,"3,58","3,70","1858,66","1825,10","1824,71",15.791923340177961
Tesouro IPCA+,2045-05-15,2019-07-30,"3,58","3,70","1308,78","1270,39","1270,12",25.793292265571527
Tesouro IPCA+,2024-08-15,2019-07-31,"2,89","3,01","2802,11","2785,75","2785,22",5.04312114989733
Tesouro IPCA+,2035-05-15,2019-07-31,"3,60","3,72","1853,42","1819,96","1819,57",15.789185489390828
Tesouro IPCA+,2045-05-15,2019-07-31,"3,60","3,72","1302,57","1264,38","1264,10",25.790554414784395
Tesouro IPCA+,2024-08-15,2019-08-01,"2,89","3,01","2802,62","2786,27","2785,75",5.040383299110198
Tesouro IPCA+,2035-05-15,2019-08-01,"3,58","3,70","1859,44","1825,88","1825,49",15.786447638603697
Tesouro IPCA+,2045-05-15,2019-08-01,"3,58","3,70","1309,33","1270,94","1270,66",25.78781656399726
Tesouro IPCA+,2024-08-15,2019-08-02,"2,90","3,02","2802,17","2785,84","2784,92",5.037645448323066
Tesouro IPCA+,2035-05-15,2019-08-02,"3,65","3,77","1840,44","1807,26","1806,61",15.783709787816564
Tesouro IPCA+,2045-05-15,2019-08-02,"3,65","3,77","1287,24","1249,53","1249,08",25.78507871321013
Tesouro IPCA+,2024-08-15,2019-08-05,"2,90","3,02","2802,69","2786,36","2785,84",5.02943189596167
Tesouro IPCA+,2035-05-15,2019-08-05,"3,69","3,81","1829,70","1796,73","1796,34",15.775496235455167
Tesouro IPCA+,2045-05-15,2019-08-05,"3,69","3,81","1274,82","1237,49","1237,22",25.776865160848732
Tesouro IPCA+,2024-08-15,2019-08-06,"2,91","3,03","2801,84","2785,54","2785,01",5.026694045174538
Tesouro IPCA+,2035-05-15,2019-08-06,"3,63","3,75","1846,82","1813,53","1813,14",15.772758384668036
Tesouro IPCA+,2045-05-15,2019-08-06,"3,63","3,75","1294,19","1256,28","1256,01",25.7741273100616
Tesouro IPCA+,2024-08-15,2019-08-07,"2,83","2,95","2813,29","2796,91","2796,40",5.023956194387406
Tesouro IPCA+,2035-05-15,2019-08-07,"3,59","3,71","1858,45","1824,95","1824,55",15.770020533880903
Tesouro IPCA+,2045-05-15,2019-08-07,"3,59","3,71","1307,37","1269,06","1268,79",25.77138945927447
Tesouro IPCA+,2024-08-15,2019-08-08,"2,79","2,91","2818,60","2802,20","2801,71",5.021218343600274
Tesouro IPCA+,2035-05-15,2019-08-08,"3,54","3,66","1872,55","1838,78","1838,40",15.767282683093772
Tesouro IPCA+,2045-05-15,2019-08-08,"3,54","3,66","1323,64","1284,84","1284,58",25.76865160848734
Tesouro IPCA+,2024-08-15,2019-08-09,"2,78","2,90","2820,79","2804,39","2803,56",5.018480492813142
Tesouro IPCA+,2035-05-15,2019-08-09,"3,54","3,66","1873,15","1839,38","1838,78",15.764544832306639
Tesouro IPCA+,2045-05-15,2019-08-09,"3,54","3,66","1324,07","1285,26","1284,84",25.765913757700204
Tesouro IPCA+,2024-08-15,2019-08-12,"2,84","2,96","2813,06","2796,73","2796,24",5.0102669404517455
Tesouro IPCA+,2035-05-15,2019-08-12,"3,61","3,73","1853,75","1820,36","1819,98",15.756331279945243
Tesouro IPCA+,2045-05-15,2019-08-12,"3,61","3,73","1301,55","1263,44","1263,18",25.75770020533881
Tesouro IPCA+,2024-08-15,2019-08-13,"2,82","2,94","2816,28","2799,94","2799,45",5.007529089664613
Tesouro IPCA+,2035-05-15,2019-08-13,"3,54","3,66","1873,90","1840,13","1839,75",15.75359342915811
Tesouro IPCA+,2045-05-15,2019-08-13,"3,54","3,66","1324,59","1285,79","1285,53",25.754962354551676
Tesouro IPCA+,2024-08-15,2019-08-14,"2,80","2,92","2819,50","2803,15","2802,66",5.004791238877481
Tesouro IPCA+,2035-05-15,2019-08-14,"3,56","3,68","1868,60","1834,94","1834,56",15.75085557837098
Tesouro IPCA+,2045-05-15,2019-08-14,"3,56","3,68","1318,31","1279,70","1279,44",25.752224503764545
Tesouro IPCA+,2024-08-15,2019-08-15,"2,82","2,94","2817,23","2800,91","2800,44",5.002053388090349
Tesouro IPCA+,2035-05-15,2019-08-15,"3,55","3,67","1871,79","1838,08","1837,72",15.748117727583846
Tesouro IPCA+,2045-05-15,2019-08-15,"3,55","3,67","1321,83","1283,12","1282,87",25.749486652977414
Tesouro IPCA+,2024-08-15,2019-08-16,"2,78","2,90","2823,46","2807,12","2806,34",4.999315537303217
Tesouro IPCA+,2035-05-15,2019-08-16,"3,53","3,65","1878,04","1844,22","1843,66",15.745379876796715
Tesouro IPCA+,2045-05-15,2019-08-16,"3,53","3,65","1328,81","1289,89","1289,49",25.746748802190282
Tesouro IPCA+,2024-08-15,2019-08-19,"2,77","2,89","2825,30","2808,95","2808,48",4.991101984941821
Tesouro IPCA+,2035-05-15,2019-08-19,"3,52","3,64","1881,25","1847,38","1847,02",15.737166324435318
Tesouro IPCA+,2045-05-15,2019-08-19,"3,52","3,64","1332,36","1293,34","1293,09",25.738535249828885
Tesouro IPCA+,2024-08-15,2019-08-20,"2,84","2,96","2816,21","2799,94","2799,47",4.988364134154689
Tesouro IPCA+,2035-05-15,2019-08-20,"3,56","3,68","1870,25","1836,60","1836,23",15.734428473648187
Tesouro IPCA+,2045-05-15,2019-08-20,"3,56","3,68","1319,47","1280,85","1280,60",25.73579739904175
Tesouro IPCA+,2024-08-15,2019-08-21,"2,83","2,95","2818,04","2801,77","2801,30",4.985626283367557
Tesouro IPCA+,2035-05-15,2019-08-21,"3,51","3,63","1884,83","1850,90","1850,54",15.731690622861054
Tesouro IPCA+,2045-05-15,2019-08-21,"3,51","3,63","1336,18","1297,05","1296,80",25.73305954825462
Tesouro IPCA+,2024-08-15,2019-08-22,"2,83","2,95","2818,51","2802,25","2801,77",4.982888432580425
Tesouro IPCA+,2035-05-15,2019-08-22,"3,55","3,67","1873,81","1840,10","1839,74",15.728952772073923
Tesouro IPCA+,2045-05-15,2019-08-22,"3,55","3,67","1323,26","1284,53","1284,28",25.730321697467488
Tesouro IPCA+,2024-08-15,2019-08-23,"2,89","3,01","2810,74","2794,55","2793,87",4.980150581793292
Tesouro IPCA+,2035-05-15,2019-08-23,"3,57","3,69","1868,45","1834,86","1834,36",15.72621492128679
Tesouro IPCA+,2045-05-15,2019-08-23,"3,57","3,69","1316,93","1278,41","1278,06",25.727583846680357
Tesouro IPCA+,2024-08-15,2019-08-26,"2,92","3,04","2807,12","2790,97","2790,52",4.971937029431896
Tesouro IPCA+,2035-05-15,2019-08-26,"3,58","3,70","1865,96","1832,43","1832,08",15.718001368925394
Tesouro IPCA+,2045-05-15,2019-08-26,"3,58","3,70","1313,92","1275,49","1275,25",25.71937029431896
Tesouro IPCA+,2024-08-15,2019-08-27,"3,02","3,14","2794,10","2778,05","2777,59",4.969199178644764
Tesouro IPCA+,2035-05-15,2019-08-27,"3,63","3,75","1852,25","1818,98","1818,64",15.715263518138261
Tesouro IPCA+,2045-05-15,2019-08-27,"3,63","3,75","1298,00","1260,06","1259,83",25.71663244353183
Tesouro IPCA+,2024-08-15,2019-08-28,"3,07","3,19","2787,85","2771,86","2771,40",4.9664613278576315
Tesouro IPCA+,2035-05-15,2019-08-28,"3,71","3,83","1830,34","1797,51","1797,16",15.71252566735113
Tesouro IPCA+,2045-05-15,2019-08-28,"3,71","3,83","1272,81","1235,65","1235,41",25.713894592744694
Tesouro IPCA+,2024-08-15,2019-08-29,"3,11","3,23","2782,96","2767,02","2766,55",4.963723477070499
Tesouro IPCA+,2035-05-15,2019-08-29,"3,73","3,85","1825,17","1792,44","1792,10",15.709787816563997
Tesouro IPCA+,2045-05-15,2019-08-29,"3,73","3,85","1266,78","1229,80","1229,56",25.711156741957563
Tesouro IPCA+,2024-08-15,2019-08-30,"3,06","3,18","2790,33","2774,34","2773,65",4.960985626283367
Tesouro IPCA+,2035-05-15,2019-08-30,"3,71","3,83","1831,18","1798,35","1797,85",15.707049965776864
Tesouro IPCA+,2045-05-15,2019-08-30,"3,71","3,83","1273,40","1236,22","1235,88",25.70841889117043
Tesouro IPCA+,2024-08-15,2019-09-02,"3,01","3,13","2797,46","2781,44","2780,99",4.952772073921971
Tesouro IPCA+,2035-05-15,2019-09-02,"3,68","3,80","1839,83","1806,84","1806,50",15.698836413415469
Tesouro IPCA+,2045-05-15,2019-09-02,"3,68","3,80","1283,11","1245,65","1245,41",25.700205338809035
Tesouro IPCA+,2024-08-15,2019-09-03,"3,03","3,15","2795,24","2779,25","2778,79",4.950034223134839
Tesouro IPCA+,2035-05-15,2019-09-03,"3,69","3,81","1837,40","1804,46","1804,12",15.696098562628336
Tesouro IPCA+,2045-05-15,2019-09-03,"3,69","3,81","1280,18","1242,81","1242,58",25.697467488021903
Tesouro IPCA+,2024-08-15,2019-09-04,"2,97","3,09","2803,71","2787,68","2787,22",4.947296372347707
Tesouro IPCA+,2035-05-15,2019-09-04,"3,64","3,76","1851,65","1818,45","1818,11",15.693360711841205
Tesouro IPCA+,2045-05-15,2019-09-04,"3,64","3,76","1296,33","1258,48","1258,24",25.694729637234772
Tesouro IPCA+,2024-08-15,2019-09-05,"2,94","3,06","2808,18","2792,13","2791,68",4.944558521560575
Tesouro IPCA+,2035-05-15,2019-09-05,"3,61","3,73","1860,39","1827,03","1826,69",15.690622861054072
Tesouro IPCA+,2045-05-15,2019-09-05,"3,61","3,73","1306,21","1268,07","1267,83",25.691991786447637
Tesouro IPCA+,2024-08-15,2019-09-06,"2,96","3,08","2805,72","2789,70","2789,07",4.941820670773443
Tesouro IPCA+,2035-05-15,2019-09-06,"3,64","3,76","1852,19","1818,99","1818,54",15.68788501026694
Tesouro IPCA+,2045-05-15,2019-09-06,"3,64","3,76","1296,71","1258,86","1258,54",25.689253935660506
Tesouro IPCA+,2024-08-15,2019-09-09,"2,92","3,04","2811,51","2795,46","2795,03",4.933607118412047
Tesouro IPCA+,2035-05-15,2019-09-09,"3,62","3,74","1858,11","1824,81","1824,48",15.679671457905544
Tesouro IPCA+,2045-05-15,2019-09-09,"3,62","3,74","1303,36","1265,31","1265,08",25.68104038329911
Tesouro IPCA+,2024-08-15,2019-09-10,"2,96","3,08","2806,57","2790,57","2790,14",4.930869267624915
Tesouro IPCA+,2035-05-15,2019-09-10,"3,66","3,78","1847,27","1814,19","1813,85",15.676933607118412
Tesouro IPCA+,2045-05-15,2019-09-10,"3,66","3,78","1290,78","1253,12","1252,89",25.678302532511978
Tesouro IPCA+,2024-08-15,2019-09-11,"2,96","3,08","2807,00","2791,00","2790,57",4.9281314168377826
Tesouro IPCA+,2035-05-15,2019-09-11,"3,66","3,78","1847,60","1814,52","1814,19",15.67419575633128
Tesouro IPCA+,2045-05-15,2019-09-11,"3,66","3,78","1291,00","1253,35","1253,12",25.675564681724847
Tesouro IPCA+,2024-08-15,2019-09-12,"2,89","3,01","2816,79","2800,75","2800,32",4.9253935660506505
Tesouro IPCA+,2035-05-15,2019-09-12,"3,61","3,73","1861,90","1828,55","1828,22",15.671457905544148
Tesouro IPCA+,2045-05-15,2019-09-12,"3,61","3,73","1307,27","1269,13","1268,90",25.672826830937716
Tesouro IPCA+,2024-08-15,2019-09-13,"2,89","3,01","2817,41","2801,37","2800,75",4.922655715263518
Tesouro IPCA+,2035-05-15,2019-09-13,"3,64","3,76","1853,96","1820,77","1820,32",15.668720054757015
Tesouro IPCA+,2045-05-15,2019-09-13,"3,64","3,76","1297,95","1260,09","1259,77",25.67008898015058
Tesouro IPCA+,2024-08-15,2019-09-16,"2,92","3,04","2813,81","2797,81","2797,38",4.914442162902122
Tesouro IPCA+,2035-05-15,2019-09-16,"3,65","3,77","1851,49","1818,37","1818,04",15.66050650239562
Tesouro IPCA+,2045-05-15,2019-09-16,"3,65","3,77","1294,97","1257,21","1256,99",25.661875427789184
Tesouro IPCA+,2024-08-15,2019-09-17,"2,90","3,02","2816,90","2800,89","2800,47",4.91170431211499
Tesouro IPCA+,2035-05-15,2019-09-17,"3,65","3,77","1851,82","1818,69","1818,37",15.657768651608487
Tesouro IPCA+,2045-05-15,2019-09-17,"3,65","3,77","1295,20","1257,44","1257,21",25.659137577002053
Tesouro IPCA+,2024-08-15,2019-09-18,"2,79","2,91","2832,07","2815,97","2815,56",4.908966461327857
Tesouro IPCA+,2035-05-15,2019-09-18,"3,56","3,68","1877,41","1843,81","1843,48",15.655030800821356
